project,model,seed,fold,control_task,metric,value
3_reactiveness,gpt2,4,3,RANDOMIZATION,full test f1,0.256992906332016
3_reactiveness,gpt2,4,3,RANDOMIZATION,full test acc,0.6273110508918762
3_reactiveness,gpt2,0,1,RANDOMIZATION,full test f1,0.2571162283420563
3_reactiveness,gpt2,0,1,RANDOMIZATION,full test acc,0.6278010606765747
3_reactiveness,gpt2,0,3,RANDOMIZATION,full test f1,0.256992906332016
3_reactiveness,gpt2,0,3,RANDOMIZATION,full test acc,0.6273110508918762
3_reactiveness,gpt2,4,0,RANDOMIZATION,full test f1,0.257034033536911
3_reactiveness,gpt2,4,0,RANDOMIZATION,full test acc,0.6274744868278503
3_reactiveness,gpt2,2,3,RANDOMIZATION,full test f1,0.256992906332016
3_reactiveness,gpt2,2,3,RANDOMIZATION,full test acc,0.6273110508918762
3_reactiveness,gpt2,1,2,RANDOMIZATION,full test f1,0.2553146481513977
3_reactiveness,gpt2,1,2,RANDOMIZATION,full test acc,0.6206718683242798
3_reactiveness,gpt2,3,1,RANDOMIZATION,full test f1,0.2571162283420563
3_reactiveness,gpt2,3,1,RANDOMIZATION,full test acc,0.6278010606765747
3_reactiveness,albert-base-v2,4,0,RANDOMIZATION,full test f1,0.2571459710597992
3_reactiveness,albert-base-v2,4,0,RANDOMIZATION,full test acc,0.6279193162918091
3_reactiveness,albert-base-v2,0,2,RANDOMIZATION,full test f1,0.2562275826931
3_reactiveness,albert-base-v2,0,2,RANDOMIZATION,full test acc,0.6242767572402954
3_reactiveness,albert-base-v2,4,2,RANDOMIZATION,full test f1,0.2562275826931
3_reactiveness,albert-base-v2,4,2,RANDOMIZATION,full test acc,0.6242767572402954
3_reactiveness,albert-base-v2,3,1,RANDOMIZATION,full test f1,0.2563872635364532
3_reactiveness,albert-base-v2,3,1,RANDOMIZATION,full test acc,0.6249089241027832
3_reactiveness,albert-base-v2,1,0,RANDOMIZATION,full test f1,0.2571459710597992
3_reactiveness,albert-base-v2,1,0,RANDOMIZATION,full test acc,0.6279193162918091
3_reactiveness,albert-base-v2,4,3,RANDOMIZATION,full test f1,0.2563590705394745
3_reactiveness,albert-base-v2,4,3,RANDOMIZATION,full test acc,0.6247972846031189
3_reactiveness,albert-base-v2,3,3,RANDOMIZATION,full test f1,0.2563590705394745
3_reactiveness,albert-base-v2,3,3,RANDOMIZATION,full test acc,0.6247972846031189
3_reactiveness,albert-base-v2,0,3,RANDOMIZATION,full test f1,0.2563590705394745
3_reactiveness,albert-base-v2,0,3,RANDOMIZATION,full test acc,0.6247972846031189
3_reactiveness,albert-base-v2,2,3,RANDOMIZATION,full test f1,0.2563654780387878
3_reactiveness,albert-base-v2,2,3,RANDOMIZATION,full test acc,0.6247972846031189
3_reactiveness,albert-base-v2,2,2,RANDOMIZATION,full test f1,0.2562275826931
3_reactiveness,albert-base-v2,2,2,RANDOMIZATION,full test acc,0.6242767572402954
3_reactiveness,albert-base-v2,1,3,RANDOMIZATION,full test f1,0.2563590705394745
3_reactiveness,albert-base-v2,1,3,RANDOMIZATION,full test acc,0.6247972846031189
3_reactiveness,albert-base-v2,0,0,RANDOMIZATION,full test f1,0.2571459710597992
3_reactiveness,albert-base-v2,0,0,RANDOMIZATION,full test acc,0.6279193162918091
3_reactiveness,albert-base-v2,3,2,RANDOMIZATION,full test f1,0.2562275826931
3_reactiveness,albert-base-v2,3,2,RANDOMIZATION,full test acc,0.6242767572402954
3_reactiveness,albert-base-v2,1,1,RANDOMIZATION,full test f1,0.2563872635364532
3_reactiveness,albert-base-v2,1,1,RANDOMIZATION,full test acc,0.6249089241027832
3_reactiveness,albert-base-v2,4,1,RANDOMIZATION,full test f1,0.2563872635364532
3_reactiveness,albert-base-v2,4,1,RANDOMIZATION,full test acc,0.6249089241027832
3_reactiveness,albert-base-v2,3,0,RANDOMIZATION,full test f1,0.2571459710597992
3_reactiveness,albert-base-v2,3,0,RANDOMIZATION,full test acc,0.6279193162918091
3_reactiveness,albert-base-v2,1,2,RANDOMIZATION,full test f1,0.2562275826931
3_reactiveness,albert-base-v2,1,2,RANDOMIZATION,full test acc,0.6242767572402954
3_reactiveness,albert-base-v2,0,1,RANDOMIZATION,full test f1,0.2563872635364532
3_reactiveness,albert-base-v2,0,1,RANDOMIZATION,full test acc,0.6249089241027832
3_reactiveness,albert-base-v2,0,0,RANDOMIZATION,full test f1,0.2571459710597992
3_reactiveness,albert-base-v2,0,0,RANDOMIZATION,full test acc,0.6279193162918091
3_reactiveness,albert-base-v2,2,1,RANDOMIZATION,full test f1,0.2563872635364532
3_reactiveness,albert-base-v2,2,1,RANDOMIZATION,full test acc,0.6249089241027832
3_reactiveness,albert-base-v2,2,0,RANDOMIZATION,full test f1,0.2571459710597992
3_reactiveness,albert-base-v2,2,0,RANDOMIZATION,full test acc,0.6279193162918091
3_reactiveness,bert-base-uncased,2,1,RANDOMIZATION,full test f1,0.257242202758789
3_reactiveness,bert-base-uncased,2,1,RANDOMIZATION,full test acc,0.6283020377159119
3_reactiveness,bert-base-uncased,4,1,RANDOMIZATION,full test f1,0.257242202758789
3_reactiveness,bert-base-uncased,4,1,RANDOMIZATION,full test acc,0.6283020377159119
3_reactiveness,bert-base-uncased,2,2,RANDOMIZATION,full test f1,0.2560821175575256
3_reactiveness,bert-base-uncased,2,2,RANDOMIZATION,full test acc,0.6237012147903442
3_reactiveness,bert-base-uncased,3,3,RANDOMIZATION,full test f1,0.2570949196815491
3_reactiveness,bert-base-uncased,3,3,RANDOMIZATION,full test acc,0.6277164816856384
3_reactiveness,bert-base-uncased,2,3,RANDOMIZATION,full test f1,0.2570949196815491
3_reactiveness,bert-base-uncased,2,3,RANDOMIZATION,full test acc,0.6277164816856384
3_reactiveness,bert-base-uncased,3,1,RANDOMIZATION,full test f1,0.257242202758789
3_reactiveness,bert-base-uncased,3,1,RANDOMIZATION,full test acc,0.6283020377159119
3_reactiveness,bert-base-uncased,4,0,RANDOMIZATION,full test f1,0.2567366659641266
3_reactiveness,bert-base-uncased,4,0,RANDOMIZATION,full test acc,0.6262938976287842
3_reactiveness,bert-base-uncased,1,0,RANDOMIZATION,full test f1,0.2567366659641266
3_reactiveness,bert-base-uncased,1,0,RANDOMIZATION,full test acc,0.6262938976287842
3_reactiveness,bert-base-uncased,0,2,RANDOMIZATION,full test f1,0.2560821175575256
3_reactiveness,bert-base-uncased,0,2,RANDOMIZATION,full test acc,0.6237012147903442
3_reactiveness,bert-base-uncased,1,3,RANDOMIZATION,full test f1,0.2570847570896148
3_reactiveness,bert-base-uncased,1,3,RANDOMIZATION,full test acc,0.6276759505271912
3_reactiveness,bert-base-uncased,0,3,RANDOMIZATION,full test f1,0.2571758329868316
3_reactiveness,bert-base-uncased,0,3,RANDOMIZATION,full test acc,0.6277164816856384
3_reactiveness,bert-base-uncased,4,3,RANDOMIZATION,full test f1,0.2570949196815491
3_reactiveness,bert-base-uncased,4,3,RANDOMIZATION,full test acc,0.6277164816856384
3_reactiveness,bert-base-uncased,1,1,RANDOMIZATION,full test f1,0.257242202758789
3_reactiveness,bert-base-uncased,1,1,RANDOMIZATION,full test acc,0.6283020377159119
3_reactiveness,bert-base-uncased,4,2,RANDOMIZATION,full test f1,0.2560821175575256
3_reactiveness,bert-base-uncased,4,2,RANDOMIZATION,full test acc,0.6237012147903442
3_reactiveness,bert-base-uncased,0,1,RANDOMIZATION,full test f1,0.257242202758789
3_reactiveness,bert-base-uncased,0,1,RANDOMIZATION,full test acc,0.6283020377159119
3_reactiveness,bert-base-uncased,2,0,RANDOMIZATION,full test f1,0.2567366659641266
3_reactiveness,bert-base-uncased,2,0,RANDOMIZATION,full test acc,0.6262938976287842
3_reactiveness,bert-base-uncased,3,2,RANDOMIZATION,full test f1,0.2560821175575256
3_reactiveness,bert-base-uncased,3,2,RANDOMIZATION,full test acc,0.6237012147903442
3_reactiveness,bert-base-uncased,3,0,RANDOMIZATION,full test f1,0.2567366659641266
3_reactiveness,bert-base-uncased,3,0,RANDOMIZATION,full test acc,0.6262938976287842
3_reactiveness,bert-base-uncased,1,2,RANDOMIZATION,full test f1,0.2560821175575256
3_reactiveness,bert-base-uncased,1,2,RANDOMIZATION,full test acc,0.6237012147903442
3_reactiveness,bert-base-uncased,0,0,RANDOMIZATION,full test f1,0.2567366659641266
3_reactiveness,bert-base-uncased,0,0,RANDOMIZATION,full test acc,0.6262938976287842
3_reactiveness,microsoft/deberta-v3-base,3,3,NONE,full test f1,0.36199751496315
3_reactiveness,microsoft/deberta-v3-base,3,3,NONE,full test acc,0.6498540639877319
3_reactiveness,microsoft/deberta-v3-base,3,0,NONE,full test f1,0.365207701921463
3_reactiveness,microsoft/deberta-v3-base,3,0,NONE,full test acc,0.6575359106063843
3_reactiveness,microsoft/deberta-v3-base,2,3,NONE,full test f1,0.3635732531547546
3_reactiveness,microsoft/deberta-v3-base,2,3,NONE,full test acc,0.6497729420661926
3_reactiveness,microsoft/deberta-v3-base,1,2,NONE,full test f1,0.3729952871799469
3_reactiveness,microsoft/deberta-v3-base,1,2,NONE,full test acc,0.6575989723205566
3_reactiveness,microsoft/deberta-v3-base,3,2,NONE,full test f1,0.3697017431259155
3_reactiveness,microsoft/deberta-v3-base,3,2,NONE,full test acc,0.6580533981323242
3_reactiveness,microsoft/deberta-v3-base,0,2,NONE,full test f1,0.3683961629867553
3_reactiveness,microsoft/deberta-v3-base,0,2,NONE,full test acc,0.6575384140014648
3_reactiveness,microsoft/deberta-v3-base,2,1,NONE,full test f1,0.3650647401809692
3_reactiveness,microsoft/deberta-v3-base,2,1,NONE,full test acc,0.6523957252502441
3_reactiveness,microsoft/deberta-v3-base,2,2,NONE,full test f1,0.3665307164192199
3_reactiveness,microsoft/deberta-v3-base,2,2,NONE,full test acc,0.6580230593681335
3_reactiveness,microsoft/deberta-v3-base,2,0,NONE,full test f1,0.3662600815296173
3_reactiveness,microsoft/deberta-v3-base,2,0,NONE,full test acc,0.6571252346038818
3_reactiveness,microsoft/deberta-v3-base,4,3,NONE,full test f1,0.3615031242370605
3_reactiveness,microsoft/deberta-v3-base,4,3,NONE,full test acc,0.6500973105430603
3_reactiveness,microsoft/deberta-v3-base,4,0,NONE,full test f1,0.3647052943706512
3_reactiveness,microsoft/deberta-v3-base,4,0,NONE,full test acc,0.6569028496742249
3_reactiveness,microsoft/deberta-v3-base,0,3,NONE,full test f1,0.359341561794281
3_reactiveness,microsoft/deberta-v3-base,0,3,NONE,full test acc,0.6501378417015076
3_reactiveness,microsoft/deberta-v3-base,4,2,NONE,full test f1,0.3677633702754974
3_reactiveness,microsoft/deberta-v3-base,4,2,NONE,full test acc,0.6579625010490417
3_reactiveness,microsoft/deberta-v3-base,1,3,NONE,full test f1,0.3580089509487152
3_reactiveness,microsoft/deberta-v3-base,1,3,NONE,full test acc,0.6488404273986816
3_reactiveness,microsoft/deberta-v3-base,4,1,NONE,full test f1,0.3658075928688049
3_reactiveness,microsoft/deberta-v3-base,4,1,NONE,full test acc,0.6531244516372681
3_reactiveness,microsoft/deberta-v3-base,1,0,NONE,full test f1,0.3636596798896789
3_reactiveness,microsoft/deberta-v3-base,1,0,NONE,full test acc,0.6569541692733765
3_reactiveness,microsoft/deberta-v3-base,0,1,NONE,full test f1,0.3673655390739441
3_reactiveness,microsoft/deberta-v3-base,0,1,NONE,full test acc,0.6522135138511658
3_reactiveness,microsoft/deberta-v3-base,1,1,NONE,full test f1,0.3686251640319824
3_reactiveness,microsoft/deberta-v3-base,1,1,NONE,full test acc,0.6525778770446777
3_reactiveness,microsoft/deberta-v3-base,0,0,NONE,full test f1,0.3630388677120209
3_reactiveness,microsoft/deberta-v3-base,0,0,NONE,full test acc,0.6574503183364868
3_reactiveness,microsoft/deberta-v3-base,3,1,NONE,full test f1,0.3689275085926056
3_reactiveness,microsoft/deberta-v3-base,3,1,NONE,full test acc,0.6528967022895813
3_reactiveness,facebook/bart-base,3,0,NONE,full test f1,0.3612183928489685
3_reactiveness,facebook/bart-base,3,0,NONE,full test acc,0.6531045436859131
3_reactiveness,facebook/bart-base,4,1,NONE,full test f1,0.3616068959236145
3_reactiveness,facebook/bart-base,4,1,NONE,full test acc,0.6492986083030701
3_reactiveness,facebook/bart-base,2,3,NONE,full test f1,0.3561704754829407
3_reactiveness,facebook/bart-base,2,3,NONE,full test acc,0.6452319025993347
3_reactiveness,facebook/bart-base,0,3,NONE,full test f1,0.3610076904296875
3_reactiveness,facebook/bart-base,0,3,NONE,full test acc,0.6455968022346497
3_reactiveness,facebook/bart-base,2,2,NONE,full test f1,0.3676854968070984
3_reactiveness,facebook/bart-base,2,2,NONE,full test acc,0.6552967429161072
3_reactiveness,facebook/bart-base,0,2,NONE,full test f1,0.3708870708942413
3_reactiveness,facebook/bart-base,0,2,NONE,full test acc,0.654175877571106
3_reactiveness,facebook/bart-base,1,1,NONE,full test f1,0.3640051484107971
3_reactiveness,facebook/bart-base,1,1,NONE,full test acc,0.6504600048065186
3_reactiveness,facebook/bart-base,1,0,NONE,full test f1,0.359750896692276
3_reactiveness,facebook/bart-base,1,0,NONE,full test acc,0.6529163122177124
3_reactiveness,facebook/bart-base,3,3,NONE,full test f1,0.3575058579444885
3_reactiveness,facebook/bart-base,3,3,NONE,full test acc,0.6468942761421204
3_reactiveness,facebook/bart-base,3,2,NONE,full test f1,0.3702227473258972
3_reactiveness,facebook/bart-base,3,2,NONE,full test acc,0.6562358140945435
3_reactiveness,facebook/bart-base,4,2,NONE,full test f1,0.3670793175697326
3_reactiveness,facebook/bart-base,4,2,NONE,full test acc,0.6557208299636841
3_reactiveness,facebook/bart-base,2,1,NONE,full test f1,0.3636686503887176
3_reactiveness,facebook/bart-base,2,1,NONE,full test acc,0.6514847874641418
3_reactiveness,facebook/bart-base,1,3,NONE,full test f1,0.3591636121273041
3_reactiveness,facebook/bart-base,1,3,NONE,full test acc,0.6464887857437134
3_reactiveness,facebook/bart-base,4,0,NONE,full test f1,0.3576598763465881
3_reactiveness,facebook/bart-base,4,0,NONE,full test acc,0.652420163154602
3_reactiveness,facebook/bart-base,1,2,NONE,full test f1,0.3655300140380859
3_reactiveness,facebook/bart-base,1,2,NONE,full test acc,0.6554784774780273
3_reactiveness,facebook/bart-base,4,3,NONE,full test f1,0.3632310628890991
3_reactiveness,facebook/bart-base,4,3,NONE,full test acc,0.6451508402824402
3_reactiveness,facebook/bart-base,3,1,NONE,full test f1,0.3650636672973633
3_reactiveness,facebook/bart-base,3,1,NONE,full test acc,0.6515758633613586
3_reactiveness,facebook/bart-base,0,0,NONE,full test f1,0.3622227013111114
3_reactiveness,facebook/bart-base,0,0,NONE,full test acc,0.6525228023529053
3_reactiveness,facebook/bart-base,0,1,NONE,full test f1,0.3657529056072235
3_reactiveness,facebook/bart-base,0,1,NONE,full test acc,0.6518491506576538
3_reactiveness,facebook/bart-base,2,0,NONE,full test f1,0.3578279018402099
3_reactiveness,facebook/bart-base,2,0,NONE,full test acc,0.6520950794219971
3_reactiveness,gpt2,1,2,NONE,full test f1,0.3604747653007507
3_reactiveness,gpt2,1,2,NONE,full test acc,0.6501469016075134
3_reactiveness,gpt2,0,0,NONE,full test f1,0.3502886295318603
3_reactiveness,gpt2,0,0,NONE,full test acc,0.6500590443611145
3_reactiveness,gpt2,0,3,NONE,full test f1,0.3558811545372009
3_reactiveness,gpt2,0,3,NONE,full test acc,0.641501784324646
3_reactiveness,gpt2,3,3,NONE,full test f1,0.3454219698905945
3_reactiveness,gpt2,3,3,NONE,full test acc,0.6407314538955688
3_reactiveness,gpt2,0,1,NONE,full test f1,0.3585430383682251
3_reactiveness,gpt2,0,1,NONE,full test acc,0.6462470293045044
3_reactiveness,gpt2,4,0,NONE,full test f1,0.3512472510337829
3_reactiveness,gpt2,4,0,NONE,full test acc,0.6499906182289124
3_reactiveness,gpt2,3,1,NONE,full test f1,0.3509950041770935
3_reactiveness,gpt2,3,1,NONE,full test acc,0.646087646484375
3_reactiveness,gpt2,2,2,NONE,full test f1,0.3534571826457977
3_reactiveness,gpt2,2,2,NONE,full test acc,0.6489958167076111
3_reactiveness,gpt2,2,1,NONE,full test f1,0.3582627773284912
3_reactiveness,gpt2,2,1,NONE,full test acc,0.6462470293045044
3_reactiveness,gpt2,2,3,NONE,full test f1,0.3514732122421264
3_reactiveness,gpt2,2,3,NONE,full test acc,0.6410152316093445
3_reactiveness,gpt2,1,0,NONE,full test f1,0.3492557406425476
3_reactiveness,gpt2,1,0,NONE,full test acc,0.6494088768959045
3_reactiveness,gpt2,1,3,NONE,full test f1,0.3492538034915924
3_reactiveness,gpt2,1,3,NONE,full test acc,0.64093416929245
3_reactiveness,gpt2,4,1,NONE,full test f1,0.3571510314941406
3_reactiveness,gpt2,4,1,NONE,full test acc,0.6451311707496643
3_reactiveness,gpt2,4,2,NONE,full test f1,0.3609423041343689
3_reactiveness,gpt2,4,2,NONE,full test acc,0.6499348878860474
3_reactiveness,gpt2,4,3,NONE,full test f1,0.345330536365509
3_reactiveness,gpt2,4,3,NONE,full test acc,0.6412179470062256
3_reactiveness,gpt2,3,2,NONE,full test f1,0.3557956218719482
3_reactiveness,gpt2,3,2,NONE,full test acc,0.6497530937194824
3_reactiveness,gpt2,2,0,NONE,full test f1,0.3525628447532654
3_reactiveness,gpt2,2,0,NONE,full test acc,0.6498023867607117
3_reactiveness,gpt2,3,0,NONE,full test f1,0.3507010638713836
3_reactiveness,gpt2,3,0,NONE,full test acc,0.6503328084945679
3_reactiveness,gpt2,0,2,NONE,full test f1,0.3622536659240722
3_reactiveness,gpt2,0,2,NONE,full test acc,0.6471478939056396
3_reactiveness,gpt2,1,1,NONE,full test f1,0.3497153520584106
3_reactiveness,gpt2,1,1,NONE,full test acc,0.6457915902137756
3_reactiveness,albert-base-v2,1,1,NONE,full test f1,0.3511461615562439
3_reactiveness,albert-base-v2,1,1,NONE,full test acc,0.6444252133369446
3_reactiveness,albert-base-v2,4,0,NONE,full test f1,0.3584400117397308
3_reactiveness,albert-base-v2,4,0,NONE,full test acc,0.6512566804885864
3_reactiveness,albert-base-v2,2,3,NONE,full test f1,0.354594349861145
3_reactiveness,albert-base-v2,2,3,NONE,full test acc,0.642839789390564
3_reactiveness,albert-base-v2,2,1,NONE,full test f1,0.3544462323188782
3_reactiveness,albert-base-v2,2,1,NONE,full test acc,0.644607424736023
3_reactiveness,albert-base-v2,1,3,NONE,full test f1,0.3528961837291717
3_reactiveness,albert-base-v2,1,3,NONE,full test acc,0.642839789390564
3_reactiveness,albert-base-v2,0,1,NONE,full test f1,0.3537993133068084
3_reactiveness,albert-base-v2,0,1,NONE,full test acc,0.6455410718917847
3_reactiveness,albert-base-v2,2,2,NONE,full test f1,0.3511210680007934
3_reactiveness,albert-base-v2,2,2,NONE,full test acc,0.6476932168006897
3_reactiveness,albert-base-v2,4,2,NONE,full test f1,0.3612042367458343
3_reactiveness,albert-base-v2,4,2,NONE,full test acc,0.6485413908958435
3_reactiveness,albert-base-v2,0,3,NONE,full test f1,0.3563747406005859
3_reactiveness,albert-base-v2,0,3,NONE,full test acc,0.6426776051521301
3_reactiveness,albert-base-v2,3,2,NONE,full test f1,0.355345219373703
3_reactiveness,albert-base-v2,3,2,NONE,full test acc,0.6476023197174072
3_reactiveness,albert-base-v2,0,0,NONE,full test f1,0.3621821105480194
3_reactiveness,albert-base-v2,0,0,NONE,full test acc,0.6510000228881836
3_reactiveness,albert-base-v2,4,3,NONE,full test f1,0.3538018763065338
3_reactiveness,albert-base-v2,4,3,NONE,full test acc,0.6426776051521301
3_reactiveness,albert-base-v2,2,0,NONE,full test f1,0.3544393479824066
3_reactiveness,albert-base-v2,2,0,NONE,full test acc,0.6515817642211914
3_reactiveness,albert-base-v2,3,0,NONE,full test f1,0.3546321392059326
3_reactiveness,albert-base-v2,3,0,NONE,full test acc,0.6515475511550903
3_reactiveness,albert-base-v2,1,2,NONE,full test f1,0.3560811877250671
3_reactiveness,albert-base-v2,1,2,NONE,full test acc,0.6482990384101868
3_reactiveness,albert-base-v2,3,3,NONE,full test f1,0.3519084751605987
3_reactiveness,albert-base-v2,3,3,NONE,full test acc,0.6445021033287048
3_reactiveness,albert-base-v2,4,1,NONE,full test f1,0.3537869453430176
3_reactiveness,albert-base-v2,4,1,NONE,full test acc,0.6452905535697937
3_reactiveness,albert-base-v2,0,2,NONE,full test f1,0.3558729887008667
3_reactiveness,albert-base-v2,0,2,NONE,full test acc,0.6483596563339233
3_reactiveness,albert-base-v2,1,0,NONE,full test f1,0.3515999913215637
